spotify_track_uri,title,artist,album,listened,skipped,ms_played,incognito_mode,offline,reason_start_trackerror,reason_start_switched-to-audio,reason_start_appload,reason_start_fwdbtn,reason_start_remote,reason_start_clickrow,reason_start_backbtn,reason_start_playbtn,reason_start_trackdone,reason_end_unexpected-exit-while-paused,reason_end_logout,reason_end_trackerror,reason_end_unknown,reason_end_endplay,reason_end_fwdbtn,reason_end_remote,reason_end_unexpected-exit,reason_end_backbtn,reason_end_trackdone
spotify:track:1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,DMX,The Definition Of X: Pick Of The Litter,4,4,3026,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0
spotify:track:5aCfe1vmMzmCc916WKWar3,Mafia Del Boom Bap,Club Dogo,Club Dogo,4,4,33342,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:3LtpKP5abr2qqjunvjlX5i,Doja,Central Cee,Doja,4,4,23036,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0
spotify:track:6ogACNVtzSJHzqLhzUegaf,Offended,Eminem,Revival,4,4,23343,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0
spotify:track:57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,The Verve,Urban Hymns,4,4,12138,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0
spotify:track:4Dub4JaxFLCeb2NqFsLiZ2,Salvador Dalì,Marracash,Santeria,4,2,521224,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2
spotify:track:0J2u6TAolef5gZEVy1HErU,Ed-Ucation,Dr. Dre,2001,4,4,17591,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,1,0
spotify:track:11Yp4S3WZA7yqWIbUmMJSd,Catch & Release - Deepend Remix,Matt Simons,Catch & Release,4,2,497288,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,2
spotify:track:7u02ZUejB2uhTw1WuFXrlf,Piango Sulla Lambo (feat. Rose Villain),Guè,GVESVS,4,3,218231,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1
spotify:track:5mgTRXPQquTqhRcBZiQXVg,Steve Berman,Eminem,The Marshall Mathers LP,4,2,67723,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,2
spotify:track:3rUGC1vUpkDG9CZFHMur1t,greedy,Tate McRae,greedy,4,4,12678,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,Dream Your Life Away,4,4,47450,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:4iYRa2btalAzPZoSYfROqF,XXX. FEAT. U2.,Kendrick Lamar,DAMN.,4,4,16199,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0
spotify:track:4xigPf2sigSPmuFH3qCelB,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,"LABRINTH, SIA & DIPLO PRESENT... LSD",4,1,789158,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3
spotify:track:2UbVnbE5FH6008mAm6Mmgw,Run,OneRepublic,Run,4,3,28456,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0
spotify:track:7sj9VfVtmcEZBDbRAsVXWY,TT LE GIRLZ (feat. Niky Savage),ANNA,VERA BADDIE,4,4,71743,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,Backyard Boy,4,2,263230,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,2
spotify:track:5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia,4,1,735936,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
spotify:track:1ofhfV90EnYhEr7Un2fWiv,Changes,2Pac,Greatest Hits,4,4,75499,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0
spotify:track:1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,Daylight,4,3,331377,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1
spotify:track:4fbaKWFRghusXd4bSBvvfN,Toxic,Britney Spears,Mother's Day Songs,4,4,7510,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0
spotify:track:4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,Friday (feat. Mufasa & Hypeman),4,3,337098,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1
spotify:track:7q6lr1W6cmGWijl5kCv5RG,Real Muthaphuckkin G's,Eazy-E,It's On (Dr. Dre) 187um Killa,4,4,32643,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:4ZRVI6xwgbjgW5SgJB468n,I LOVE IT (feat. Artie 5ive),ANNA,VERA BADDIE,4,4,121833,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0
spotify:track:7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,XXXTENTACION,17,4,3,125695,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1
spotify:track:086LXfSk4U5XEALardCE7k,These Demons (feat. MAJ),Eminem,Music To Be Murdered By - Side B,4,4,18431,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0
spotify:track:3qx10Bm7Io0ZA8n4YChNrJ,Ready or Not,Fugees,"Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas",4,4,41813,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:3zp0YPZ5jA8XS9UPmA3O5j,BACIO DI GIUDA (feat. Mida & VillaBanks),AVA,BACIO DI GIUDA (feat. Mida & VillaBanks),4,4,17940,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:0tBbt8CrmxbjRP0pueQkyU,Wolves,Selena Gomez,Wolves,4,2,399152,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,2
spotify:track:0cyN7uQYxTlqwgyh6rm1IH,Guess Who’s Back - skit,Eminem,The Death of Slim Shady (Coup De Grâce),4,4,3003,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0
spotify:track:2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,Coldplay,Mylo Xyloto,4,3,1870,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0
spotify:track:6huNf4dutXRjJyGn7f5BPS,Pray For Me,The Weeknd,The Highlights,4,2,262871,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,1
spotify:track:7ccTcabbJlCJiIqtrSSwBk,Premonition - Intro,Eminem,Music To Be Murdered By,4,4,209016,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
spotify:track:1fvikpeE5fxGHp6c4WQdDX,Waltz Of the Flowers,London Symphony Orchestra,Firelight 20 Classical Masterpieces,3,2,33062,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,0,0,0,0
spotify:track:1fu5IQSRgPxJL2OTP7FVLW,I See Fire,Ed Sheeran,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),3,3,424490,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0
spotify:track:0pMwYi530x7tcTl8CKnwMX,Trankilo (feat. Nitro),Vegas Jones,Chic Nisello,3,0,720003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
spotify:track:1SM95qTgtKZ20w5sw3OAXc,My Darling,Eminem,Relapse [Deluxe],3,3,1233,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",3,3,19526,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,Stick Season,3,3,6785,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:5GZupy8zByqFmXvpwZ4JOC,STORIE BREVI,Tananai,STORIE BREVI,3,3,25612,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:01BCvCKQNDmFQQQSjrzPnm,GHIGLIOTTINA - feat. Noyz Narcos,Salmo,FLOP,3,3,337394,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
spotify:track:01Lhwz9MYE6hu58oLQjOxh,Un Altro Mondo (con Tananai & Marracash),Merk & Kremont,Un Altro Mondo (con Tananai & Marracash),3,3,10783,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,The Black Keys,El Camino,3,3,6900,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:5MhsZlmKJG6X5kTHkdwC4B,I'm an Albatraoz,AronChupa,I'm an Albatraoz,3,3,9430,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:4Nc1FDBI1NUiN48MjTiXEi,HO PAURA DI USCIRE,Salmo,Playlist,3,1,274869,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1
spotify:track:5LrN7yUQAzvthd4QujgPFr,Here With Me,d4vd,Petals to Thorns,3,3,64781,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
spotify:track:1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,The Fame,3,1,253724,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,0,1
spotify:track:5QD28FqaM3jTfsqWwvRZwv,Soldier,Eminem,The Eminem Show,3,3,34152,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas,It Was Written,3,3,14390,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:5NORWMFC27ywGSZxi8uquP,Ophelia,The Lumineers,Cleopatra,3,3,27452,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
spotify:track:5S2Bshrq6Bh4zHZoXkUtvf,Malibu (feat. Gemitaiz),Carl Brave,Notti Brave,3,2,230476,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1
spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,Espresso,3,3,36684,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:5WBMQUD0mhKXR4IvlUrsZQ,Castle,Eminem,Revival,3,3,8012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
spotify:track:5VqSAZujDWDJkQ11Laf9W1,Bad Meets Evil,Eminem,The Slim Shady LP,3,3,1531,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:3skn2lauGk7Dx6bVIt5DVj,Starlight,Muse,Black Holes and Revelations,3,3,10170,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:0dbTQYW3Ad1FTzIA9t90E8,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,Tha Carter V,3,2,294252,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0
spotify:track:5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Matt Sassari,Give It To Me,3,3,7363,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:0dcuGoAIPAT7OrP5CGSVBA,Leftovers,Dennis Lloyd,Leftovers,3,1,197059,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0
spotify:track:5lLNBIyjp72btcnrjBG751,t h e . c l i m b . b a c k,J. Cole,The Off-Season,3,3,45350,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0
spotify:track:4BP3uh0hFLFRb5cjsgLqDh,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys,3,3,20380,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0
spotify:track:5jHilrZDaP1vJMZfdN1He3,The Recipe - Bonus Track,Kendrick Lamar,"good kid, m.A.A.d city",3,2,43237,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0
spotify:track:0ZQfn5nh2TnVE6Q0AT8eXr,Down,Marian Hill,ACT ONE,3,1,399556,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
spotify:track:5sNESr6pQfIhL3krM8CtZn,Numb / Encore,JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,3,3,89488,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0
spotify:track:5qykEZTHAcplCLrynoLRnN,In Your Head,Eminem,Revival,3,3,4183,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:3rSnjrrh5EVlPIrd8w16Ad,Il Terrone Va Di Moda,Il Pagante,Il Terrone Va Di Moda,3,1,354368,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
spotify:track:0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!",3,3,57740,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:5vfjUAhefN7IjHbTvVCT4Z,Holiday,Green Day,Holiday,3,3,5520,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,The Game,3,2,330313,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1
spotify:track:5uvwJAheJJEkgu88t3Wqf5,Remind Me,Eminem,Revival,3,3,7392,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,OneRepublic,Native,3,1,515412,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
spotify:track:60uesDF4UyLUs61FgiDkdp,Hello,Ice Cube,War & Peace Vol. 2 (The Peace Disc),3,3,9794,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,"Oh, Pretty Woman",3,3,104070,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
spotify:track:5yfE6GXTuJaAlepKoE0wJE,Ringo Starr,Pinguini Tattici Nucleari,Fuori dall'Hype Ringo Starr,3,2,188893,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
spotify:track:62KeM7jbmYvzT5FycdiQeS,Wake Up Mr. West,Kanye West,Late Registration,3,3,5992,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:4U6qrE2SSWYGVKCnT6VbmF,Shorty Wanna Be A Thug,2Pac,All Eyez On Me,3,3,4235,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:69kOkLUCkxIZYexIgSG8rq,Get Lucky (feat. Pharrell Williams and Nile Rodgers),Daft Punk,Random Access Memories,3,2,381762,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
spotify:track:1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West,The Life Of Pablo,3,3,18730,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:22skzmqfdWrjJylampe0kt,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,3,3,16006,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:695AOnYHYnvHIMaTNKjkA5,Felicità puttana,Thegiornalisti,LOVE,3,1,445602,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
spotify:track:66ezChUOWvgzRQAi3Ay1wt,Go To Sleep,Eminem,Cradle 2 The Grave,3,3,48499,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:6BdYOvKVbLsNFg674QJbRF,We As Americans,Eminem,Encore,3,3,65872,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:6B2ERbVUDfIiUNXCWhjzFG,Need Me (feat. Pink),Eminem,Revival,3,3,6968,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:0SML6wWerD0yI2Xd4OUC1R,"Better Off (Alone, Pt. III)",Alan Walker,Walkerworld,3,3,6149,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:70LcF31zb1H0PyJoS1Sx1r,Creep,Radiohead,Pablo Honey,3,2,37188,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0
spotify:track:6F0xxEWmHIiC9Qnij5hVCr,Fenomeno,Fabri Fibra,Fenomeno,3,0,399080,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2
spotify:track:6K5tKYr2xhvHXSAVwhMEcu,Dam,Il Pagante,Entro in pass,3,3,7103,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:6LBpGdlukUARutol7VgWIS,January 28th,J. Cole,2014 Forest Hills Drive,3,3,78503,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0
spotify:track:0PnIaRhEUne93rWxeHgV70,BBE (feat. Lazza),ANNA,BBE (feat. Lazza),3,3,19634,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:6PyxrogMU9imKqVtKx6840,Fragile,Kygo,Cloud Nine,3,2,235476,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,Homicide,Logic,Homicide,3,3,146010,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,In A Tidal Wave Of Mystery - Deluxe Edition,3,3,6030,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),3,3,82051,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0
spotify:track:6swHvavSroD4ur3Q18MjYz,Una volta ancora (feat. Ana Mena),Fred De Palma,Uebe,3,1,350352,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,2
spotify:track:6rwUlhBm0kdavivjZ2b3sT,Boyz-N-The-Hood,Eazy-E,ドライブが楽しくなる洋楽ヒッツ！80年代 Hip Hop,3,3,10449,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:23pOXfm1f8MYAYdZ5fWqqd,I'm Back,Eminem,The Marshall Mathers LP,3,3,4715,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:6tZdL3Zp8JgrfDbsSeSV1S,You Really Got Me,The Kinks,Kinks,3,2,143233,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
spotify:track:0HhSB4nAJpI5expWnZL199,∞ LOVE (feat. Guè),Marracash,"NOI, LORO, GLI ALTRI",3,3,9213,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:0GgIXlhkacCRh30t2Se92q,SEXY SHOP,Fedez,SEXY SHOP,3,3,42249,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,Highway to Hell,3,3,10650,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
spotify:track:6yIjtVtnOBeC8SwdVHzAuF,Heard 'Em Say,Kanye West,Late Registration,3,3,24247,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:2AT8iROs4FQueDv2c8q2KE,R U Mine?,Arctic Monkeys,AM,3,3,7650,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:74cyFjvgjyiFiQ3QxszFWq,TANGO,Tananai,"RAVE, ECLISSI",3,3,51381,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:3Vh7tuvp5J5jpLrCqAcosU,Get You Mad,Eminem,The Slim Shady LP,3,3,8948,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:73qINA7ccO03wxD8nsJalr,When The Music Stops,Eminem,The Eminem Show,3,3,32157,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),Eminem,Kamikaze,3,1,577057,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
spotify:track:722tgOgdIbNe3BEyLnejw4,Black Skinhead,Kanye West,Yeezus,3,3,16824,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:3vNOZYQjvFlaV8V89u4tnn,Framed,Eminem,Revival,3,2,416986,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
spotify:track:0BUFqsMsqAmKQPhLBXnmv7,She Loves Me,Eminem,Music To Be Murdered By - Side B,3,3,16200,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:27mgDrExPa3obPAYXd3yQg,Square Dance,Eminem,The Eminem Show,3,3,7896,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,Freaks,3,3,7090,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:7EiZI6JVHllARrX9PUvAdX,Low Life (feat. The Weeknd),Future,EVOL,3,1,630437,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
spotify:track:7bywjHOc0wSjGGbj04XbVi,LUNA,Feid,FERXXOCALIPSIS,3,3,9047,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,death bed (coffee for your head),3,2,182613,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
spotify:track:0B8drtTSp68pZdkmVrG9ZA,Twinz (feat. Fat Joe),Big Pun,Capital Punishment,3,3,10126,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,Nellyville,3,2,506760,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
spotify:track:08ir631EiCA7xIms7JDp15,Book of Rhymes (feat. DJ Premier),Eminem,Music To Be Murdered By - Side B,3,3,41881,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,iSpy (feat. Lil Yachty),3,1,512082,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
spotify:track:33k2G8hREO3QbEkWx3PC6G,DAM 2 (il ritorno),Il Pagante,Paninaro 2.0,3,1,335560,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
spotify:track:7gUvAzKQ651eGm16AqcTbP,Ophelia,The Lumineers,The Leading Ladies,3,1,321434,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2
spotify:track:2DgdHcjWmO3qd50RzuBLgZ,House of Memories,Panic! At The Disco,Death of a Bachelor,3,3,13240,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0
spotify:track:4DxybsoSiMUW0JI2oM0SSN,Patience,Take That,Beautiful World,3,3,154296,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,0,0,0,0
spotify:track:7fXPWrFoxtEGnoxu67ZjQa,Who Knew,Eminem,The Marshall Mathers LP,3,3,4876,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0
spotify:track:7iAqvWLgZzXvH38lA06QZg,I Want To Break Free,Queen,Bohemian Rhapsody,3,3,20526,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
spotify:track:7hiBhOh4s8G0xmGYBAjyuw,Beautiful Pain,Eminem,The Marshall Mathers LP2,3,3,13164,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0
spotify:track:7ntU619k40YVxcRvFNDTNn,Heat,Eminem,Revival,3,3,6058,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:2Fw5S2gaOSZzdN5dFoC2dj,A.D.H.D,Kendrick Lamar,Section.80,3,2,249349,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1
spotify:track:7n9XPcL4sfqqNNcsNgi1a8,Marshall Mathers,Eminem,The Marshall Mathers LP,3,3,4325,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,Benson Boone,Fireworks & Rollerblades,3,2,184609,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,1
spotify:track:7m97yKVzPpXV9Z4ezEziOD,Big Pimpin',JAY-Z,Vol. 3... Life And Times Of S. Carter,3,3,51211,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
spotify:track:7rbqd5c7Fg1CdLqQRab4YO,Salirò,Daniele Silvestri,Unò-Dué,3,1,478854,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
spotify:track:7rTcFU742aPIjmxwEnp7uh,LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),MACE,OBE,3,2,34014,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0
spotify:track:1rJM37Dd4OcSJvzI84yCcP,Fu-Gee-La,Fugees,The Score,3,3,17514,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
